filename,artist,title,style,genre,date
58853.jpg,7763fea74bc9c6bdb0430dbed140d5c7,The famous Kabuki actor Takeda Harunobu (Takeda Shingen). From the series Gishi Eimei-den no Uchi,Ukiyo-e,portrait,
10549.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,A samurai overwhelming a giant serpent,Ukiyo-e,portrait,
30276.jpg,a2f9c82cad0bc8213ce6af4c6d8485fe,Lucrezia Panciatichi,Mannerism (Late Renaissance),portrait,1540
84393.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Young Routy Céleyran,Post-Impressionism,portrait,1882
83980.jpg,ede635e53e1b4a905bbea74de30371cf,Portrait of Federico II Gonzaga,High Renaissance,portrait,c.1525
60553.jpg,d41c502f1b4faa29dcc0214c4e3dc33d,Portrait équestre de François Adolphe Akermann,Romanticism,portrait,1870
46369.jpg,3cc9a44380296d93e68b71a27643c25f,Madame Cezanne in the Greenhouse,Post-Impressionism,portrait,c.1892
61388.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Young Peasant Girl in a Straw Hat sitting in front of a wheatfield,Post-Impressionism,portrait,1890
102688.jpg,ad8cc0e8386fb460ac34a62244dffc26,Portrait of Cosimo de' Medici the Elder,Mannerism (Late Renaissance),portrait,c.1520
94525.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Portrait de Gabrielle Vallotton,Art Nouveau (Modern),portrait,1908
98715.jpg,452561351a1599b602e7aded3afeff6a,Portrait of a Woman,Baroque,portrait,1638
40663.jpg,ede635e53e1b4a905bbea74de30371cf,Portrait of the Great Elector John Frederick of Saxony,Mannerism (Late Renaissance),portrait,c.1550
83918.jpg,acd9b34941d5485b6ffcf6836e07149f,A lady in a white dress and shawl before a Viennese landscape,Biedermeier,portrait,
13119.jpg,a605a99aaac53ee97fb05dd6bbac6c28,John Allen,Romanticism,portrait,
21978.jpg,d880f75735034af92204bc70a5802e7d,Memories,Academicism,portrait,1883
61167.jpg,1a8d67dbb446bdc4298cc0be56932a38,Camille Monet and a Child in the Artist’s Garden in Argenteuil,Impressionism,portrait,1875
66123.jpg,79f6b47483600c140c91e901f746a368,Far from home,Neoclassicism,portrait,1867
60344.jpg,8ce72182690e99ec3ac142577dc4e7c4,Anna Maria Jenkins and Thomas Jenkins,Neoclassicism,portrait,
58660.jpg,a605a99aaac53ee97fb05dd6bbac6c28,"William Lamb, 2nd Viscount Melbourne",Romanticism,portrait,
47604.jpg,450fc8bc8b9924db9bd48172f6498d3b,John Henley with five unknown figures,Rococo,portrait,
56513.jpg,b3f06d944fdf7d1bb8d855eaa6b85496,Charity (The Family of the Artist),Northern Renaissance,portrait,c.1528
91810.jpg,907642811d82d1a8bd61417b5683e48d,A Patrician Family,Rococo,portrait,
33753.jpg,a2f9c82cad0bc8213ce6af4c6d8485fe,Portrait of Signor Panciatichi Bartolomeo,Mannerism (Late Renaissance),portrait,1540
86250.jpg,ede635e53e1b4a905bbea74de30371cf,"Portrait of Isabella of Portugal, wife of Holy Roman Emperor Charles V",Mannerism (Late Renaissance),portrait,1548
33311.jpg,57a4723720fe446196e259123f11f8b1,Heller Altarpiece (detail),Northern Renaissance,portrait,c.1511
35626.jpg,3cc9a44380296d93e68b71a27643c25f,Portrait of Anthony Valabregue,Romanticism,portrait,c.1870
32186.jpg,3cc9a44380296d93e68b71a27643c25f,Little Girl with a Doll,Post-Impressionism,portrait,1904
92319.jpg,3cc9a44380296d93e68b71a27643c25f,Portrait of the Artist's Son ,Post-Impressionism,portrait,c.1890
71069.jpg,3cc9a44380296d93e68b71a27643c25f,Portrait of Louis Guillaume,Post-Impressionism,portrait,c.1880
68723.jpg,46200eee40e22039aef7a5944bb445c9,Profile of a girl. Preparatory work for a decorative stain in red and green.,Art Nouveau (Modern),portrait,1897
60631.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Head of an Old Woman with White Cap The Midwife,Realism,portrait,1885
65427.jpg,3cc9a44380296d93e68b71a27643c25f,Seated Peasant,Post-Impressionism,portrait,1900
65443.jpg,cd9ac80cf7799f759edf1e6a96d28ced,Dutch family,Baroque,portrait,c.1662
38878.jpg,837143dae77662a88a8ec5e1ef5a5848,Hartley & Ginny,Expressionism,portrait,1970
6319.jpg,9a85697fd693e11f87846ebc70c00227,Portrait of a Lady (unfinished),Symbolism,portrait,1918
5425.jpg,57a4723720fe446196e259123f11f8b1,Heller Altarpiece (detail),Northern Renaissance,portrait,c.1511
91991.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Portrait of Vincent van Gogh,Post-Impressionism,portrait,1887
51849.jpg,d2deddf1799393c1247b4ef5967fc11d,Robert Wood,Rococo,portrait,
21759.jpg,b3f06d944fdf7d1bb8d855eaa6b85496,Portrait of Sir Thomas More ,Northern Renaissance,portrait,1527
5353.jpg,d880f75735034af92204bc70a5802e7d,Portrait of May Sartoris,Academicism,portrait,c.1860
89707.jpg,c4dd83cc13ff6d1e3f51c04aa4eaa877,Old Woman in the Garden,Expressionism,portrait,1906
41031.jpg,0d138ffcc570102982abc5b16d398107,Portrait of John Everett Millais,Romanticism,portrait,1853
93521.jpg,a6027a4ba71b61a55ea598379c9d508c,Singer in Green,Impressionism,portrait,1884
22720.jpg,aefb0cff142e18c62467d35f2bc0eb4f,"Frederic Leighton, Baron Leighton",Academicism,portrait,
78280.jpg,a6027a4ba71b61a55ea598379c9d508c,Head of a Young Woman,Impressionism,portrait,1867
64979.jpg,c4dd83cc13ff6d1e3f51c04aa4eaa877,Head of a little girl (Elsbeth),Expressionism,portrait,1902
97952.jpg,aefb0cff142e18c62467d35f2bc0eb4f,Choosing,Romanticism,portrait,
45809.jpg,93c69b3a9a93f0050802101d0a8605b6,The Old Usurer,Tenebrism,portrait,1638
1426.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Two Children,Cloisonnism,portrait,1890
99818.jpg,69f42fe50ebe0a46b3428b6ca22c1453,"James Maitland, 8th Earl of Lauderdale",Rococo,portrait,
11295.jpg,a6027a4ba71b61a55ea598379c9d508c,Edmond and Thérèse Morbilli,Impressionism,portrait,1867
78914.jpg,821cc8348e92c1dd6e2308b4d578fa25,The Woman in Pink,Post-Impressionism,portrait,1908
7614.jpg,a6027a4ba71b61a55ea598379c9d508c,Edmond Duranty,Impressionism,portrait,1879
77677.jpg,821cc8348e92c1dd6e2308b4d578fa25,Portrait of Mrs. Dufy,Post-Impressionism,portrait,1930
80049.jpg,a7b6670e2d23f415998849a8fdedae18,Portrait of a man,Mannerism (Late Renaissance),portrait,
2177.jpg,ede635e53e1b4a905bbea74de30371cf,"Portrait of Pope Paul III, Cardinal Alessandro Farnese and Duke Ottavio Farnese",Mannerism (Late Renaissance),portrait,1546
72688.jpg,ee1fc5cb64efc639c3c00ccf3af614c4,Portrait of a young man ,Early Renaissance,portrait,
99539.jpg,9a85697fd693e11f87846ebc70c00227,Portrait of Rose von Rosthorn-Friedmann,Symbolism,portrait,1901
36342.jpg,a7dbb79c0e57f6ba2ddc5b97ce7896be,Portrait of a Lady,Academicism,portrait,
31376.jpg,ede635e53e1b4a905bbea74de30371cf,Portrait of Francesco Maria della Rovere,High Renaissance,portrait,1538
13761.jpg,012bd50d44685a367716570e252c7556,John Playfair,Romanticism,portrait,c.1811
33623.jpg,7b5a9186df853ff921c211145ca5ab59,Captain Joseph Lapsley Wilson ,Realism,portrait,c.1895
7187.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Landsknecht,Northern Renaissance,portrait,
42660.jpg,a6027a4ba71b61a55ea598379c9d508c,"Tuileries, the woman with a parasol",Impressionism,portrait,1877
8222.jpg,ede635e53e1b4a905bbea74de30371cf,Portrait of a Young Man (The young Englishman),Mannerism (Late Renaissance),portrait,c.1545
28594.jpg,a6027a4ba71b61a55ea598379c9d508c,Helene Rouart in Her Father s Study,Impressionism,portrait,1886
54857.jpg,d880f75735034af92204bc70a5802e7d,The Countess Brownlow ,Academicism,portrait,1879
76890.jpg,012bd50d44685a367716570e252c7556,Francis Horner,Romanticism,portrait,
16161.jpg,c825d3adbd3acc20ef010f8d0f0a04b9,Portrait of a Young Girl,Northern Renaissance,portrait,c.1470
93937.jpg,450fc8bc8b9924db9bd48172f6498d3b,William Jones,Rococo,portrait,1740
37338.jpg,69f42fe50ebe0a46b3428b6ca22c1453,Portrait of the Artist's Daughters,Rococo,portrait,
