filename,artist,title,style,genre,date
45231.jpg,d1ec00902766b952ec62d98953e135ec,Untitled Mural for End Wall,Color Field Painting,abstract,1959
45133.jpg,1dfc4d9fc9461efb99a4138c1966e1b4,Structural II,Abstract Art,abstract,1924
62011.jpg,cf403e031b611c76f98dba65ce805c2e,Utan titel. (d),Tachisme,abstract,
21048.jpg,6baae050950b67f2462ce2b0c6c8ab9e,Dragon rouge,Lyrical Abstraction,abstract,1999.0
3459.jpg,caad88eb7760687a9a4146abd26f35d7,Abstract,Abstract Expressionism,abstract,1970
46144.jpg,5b39c876740bfc1cfaf544721c43cac3,The Third,Color Field Painting,abstract,1964.0
28057.jpg,b36edf57ed623e40e433565053f5f6ca,The level Crossing,Cubism,abstract,1912.0
10599.jpg,6baae050950b67f2462ce2b0c6c8ab9e,Le Libertaire,Lyrical Abstraction,abstract,1999.0
12423.jpg,6baae050950b67f2462ce2b0c6c8ab9e,Jouissance de l'espace,Lyrical Abstraction,abstract,1975.0
12271.jpg,b36edf57ed623e40e433565053f5f6ca,Contrast of Forms,Cubism,abstract,1913.0
29758.jpg,7c8a7f12d4712d2aa62e0a980a3f3afc,Concept Spatiale,Spatialism,abstract,1968.0
1605.jpg,1e595d48fcdc7832cb923efc35aa8da4,Sugar Ray Robinson,Neo-Expressionism,abstract,1982.0
56868.jpg,b36edf57ed623e40e433565053f5f6ca,Composition,Cubism,abstract,1919.0
73437.jpg,1e595d48fcdc7832cb923efc35aa8da4,Eroica I ,Neo-Expressionism,abstract,1988.0
22644.jpg,1e595d48fcdc7832cb923efc35aa8da4,Eroica II,Neo-Expressionism,abstract,1988.0
57100.jpg,1058d8ff56d3ea71ef7f5c02a769fc8f,Force Spatiale Blanc Noir Bleu,Concretism,abstract,1953
79821.jpg,24469767ca1b3b1707c5806ba71eaba8,composition,Abstract Art,abstract,1924
17536.jpg,1058d8ff56d3ea71ef7f5c02a769fc8f,Irua,Concretism,abstract,1958
24203.jpg,62a37f405ba3b2160759e70ee2e917c3,Dancers,Constructivism,abstract,1916
86650.jpg,64bde586f4ef6e59dd469922cdbd87b1,Untitled,Op Art,abstract,
63496.jpg,6baae050950b67f2462ce2b0c6c8ab9e,Vent,Lyrical Abstraction,abstract,1960.0
30261.jpg,6baae050950b67f2462ce2b0c6c8ab9e,Alcyonée,Lyrical Abstraction,abstract,1982.0
53063.jpg,6baae050950b67f2462ce2b0c6c8ab9e,Mizar,Lyrical Abstraction,abstract,1985.0
73699.jpg,7b016984b86b58f83977299591cf4e38,Untitled,Abstract Expressionism,abstract,
8296.jpg,b36edf57ed623e40e433565053f5f6ca,Contrast of form,Tubism,abstract,1913.0
68149.jpg,b36edf57ed623e40e433565053f5f6ca,Contrast of forms,Tubism,abstract,1914.0
22062.jpg,2e62be02398f66f8fd74830e1473e4a3,Untitled (The Void No. II),Outsider art,abstract,1952.0
14895.jpg,760fc95df0f09618acfa3561ecdf329b,Herald,Action painting,abstract,1954
35840.jpg,24469767ca1b3b1707c5806ba71eaba8,Abstraction,Abstract Art,abstract,1927
90112.jpg,3706730fd777d92b658f702c241c45e5,Warm Chromatics,Orphism,abstract,1912
3116.jpg,24469767ca1b3b1707c5806ba71eaba8,Abstraction,Abstract Art,abstract,1927
38778.jpg,24469767ca1b3b1707c5806ba71eaba8,Abstraction,Abstract Art,abstract,1926
32392.jpg,24469767ca1b3b1707c5806ba71eaba8,Constructive-decorative composition,Abstract Art,abstract,1924
40848.jpg,764155547b53b3c812ed751eb20d4fae,Untitled,Minimalism,abstract,
98276.jpg,62a37f405ba3b2160759e70ee2e917c3,Counter composition VIII,Neoplasticism,abstract,1924
65548.jpg,62a37f405ba3b2160759e70ee2e917c3,Composition IV (Still life),Cubism,abstract,1916
47495.jpg,42201593b4deaa482e2109bc0e785e51,"Udnie, Young American Girl",Cubism,abstract,1913
9879.jpg,2e62be02398f66f8fd74830e1473e4a3,Untitled,Outsider art,abstract,1967.0
54246.jpg,43dace6fcbe36bed2b70355cd37b01bd,Kleenex,Minimalism,abstract,1974.0
3940.jpg,1e595d48fcdc7832cb923efc35aa8da4,To Repels Ghosts,Neo-Expressionism,abstract,1986.0
96187.jpg,0f556e6587c43aeabe062db8b17a760a,Intersuperficie curva dall'azzurro,Spatialism,abstract,1967.0
63275.jpg,1e595d48fcdc7832cb923efc35aa8da4,Pork  Sans,Neo-Expressionism,abstract,1981.0
12698.jpg,24469767ca1b3b1707c5806ba71eaba8,Composition,Abstract Art,abstract,1926
69716.jpg,24469767ca1b3b1707c5806ba71eaba8,Constructive-decorative composition,Abstract Art,abstract,1924
4191.jpg,d1ec00902766b952ec62d98953e135ec,No. 1 (Royal Red and Blue),Color Field Painting,abstract,1954
12426.jpg,365508d144b1b438f5b2db019eab577b,Hanging Garden,Abstract Art,abstract,1973.0
75658.jpg,9dc2e60d8a32d0f66e5711037af79969,A Anna,Tachisme,abstract,1959.0
24448.jpg,80646b4fc4794d211d21ae99b8e1e44c,Modular Composition III,Tachisme,abstract,1966.0
66215.jpg,1e595d48fcdc7832cb923efc35aa8da4,Piscine versus The Best Hotels,Neo-Expressionism,abstract,1982.0
44575.jpg,9dc2e60d8a32d0f66e5711037af79969,Untitled ,Tachisme,abstract,1959.0
12469.jpg,80646b4fc4794d211d21ae99b8e1e44c,Dynamic Universe XXIV,Tachisme,abstract,1970.0
141.jpg,d5b068e4e6fd5c91710699585afb13f9,Untitled,Abstract Expressionism,abstract,
86361.jpg,80646b4fc4794d211d21ae99b8e1e44c,Telamon in Motion,Tachisme,abstract,2010.0
14252.jpg,24469767ca1b3b1707c5806ba71eaba8,Constructive-decorative composition,Abstract Art,abstract,1924
46929.jpg,80646b4fc4794d211d21ae99b8e1e44c,Cromatic Spectacle on the Pyramid,Tachisme,abstract,
87065.jpg,80646b4fc4794d211d21ae99b8e1e44c,Diary VI,Tachisme,abstract,2004.0
32217.jpg,80646b4fc4794d211d21ae99b8e1e44c,Modular Composition IV,Tachisme,abstract,1966.0
37487.jpg,80646b4fc4794d211d21ae99b8e1e44c,The Vortex,Tachisme,abstract,2011.0
16366.jpg,24469767ca1b3b1707c5806ba71eaba8,Constructive-decorative composition,Abstract Art,abstract,1924
80240.jpg,80646b4fc4794d211d21ae99b8e1e44c,Jurnal VIII,Art Informel,abstract,2004.0
9211.jpg,80646b4fc4794d211d21ae99b8e1e44c,Dynamic Universe I,Tachisme,abstract,1970.0
40571.jpg,80646b4fc4794d211d21ae99b8e1e44c,Dynamic Universe,Tachisme,abstract,
25091.jpg,10fa8daca394c750f0112da41df65021,Rhythmic Characters,Surrealism,abstract,1934
66979.jpg,24469767ca1b3b1707c5806ba71eaba8,Abstraction,Abstract Art,abstract,1927
38512.jpg,10fa8daca394c750f0112da41df65021,The Song of the Vowels,Surrealism,abstract,1967
16295.jpg,10fa8daca394c750f0112da41df65021,Woman and Bird I,Surrealism,abstract,1967
20889.jpg,7d8ff5a15a12c04fec4a08065bb93d15,Untitled,Op Art,abstract,1958.0
102872.jpg,24469767ca1b3b1707c5806ba71eaba8,Abstraction,Abstract Art,abstract,1927
65038.jpg,7c8a7f12d4712d2aa62e0a980a3f3afc,Concept Spatiale,Spatialism,abstract,1958.0
8831.jpg,24469767ca1b3b1707c5806ba71eaba8,Abstraction,Abstract Art,abstract,1927
102854.jpg,62a37f405ba3b2160759e70ee2e917c3,Pure painting,Neoplasticism,abstract,1920
96592.jpg,80646b4fc4794d211d21ae99b8e1e44c,Blue Tree III,Tachisme,abstract,2010.0
60334.jpg,24469767ca1b3b1707c5806ba71eaba8,Constructive-decorative composition,Abstract Art,abstract,1924
89903.jpg,b36edf57ed623e40e433565053f5f6ca,The Stove,Tubism,abstract,1918.0
60160.jpg,1e595d48fcdc7832cb923efc35aa8da4,Replicas,Neo-Expressionism,abstract,1983.0
22688.jpg,b36edf57ed623e40e433565053f5f6ca,Three women with the still life,Cubism,abstract,1920.0
17565.jpg,80646b4fc4794d211d21ae99b8e1e44c,Hourglass,Tachisme,abstract,1965.0
75811.jpg,b36edf57ed623e40e433565053f5f6ca,The Disc,Cubism,abstract,1918.0
85628.jpg,80646b4fc4794d211d21ae99b8e1e44c,The Bird Tamer,Tachisme,abstract,2010.0
61563.jpg,1e595d48fcdc7832cb923efc35aa8da4,Wolf Sausage ,Neo-Expressionism,abstract,1983.0
99404.jpg,e33fee698d813c2a474da5d3db0ec538,The Plough and the Song,Surrealism,abstract,1947
74937.jpg,b36edf57ed623e40e433565053f5f6ca,Geometric standards,Tubism,abstract,1913.0
1893.jpg,1e595d48fcdc7832cb923efc35aa8da4,Titian,Neo-Expressionism,abstract,1983.0
29093.jpg,1e595d48fcdc7832cb923efc35aa8da4,Skin Head Wig  ,Neo-Expressionism,abstract,1983.0
29819.jpg,3706730fd777d92b658f702c241c45e5,Diagonal Planes,Orphism,abstract,1925
72296.jpg,24469767ca1b3b1707c5806ba71eaba8,composition,Abstract Art,abstract,1923
22398.jpg,1e595d48fcdc7832cb923efc35aa8da4,Roast ,Neo-Expressionism,abstract,1983.0
25664.jpg,1e595d48fcdc7832cb923efc35aa8da4,Snakeman,Neo-Expressionism,abstract,1983.0
100368.jpg,cea636ca5aacb6df67baeead1500eeb5,Untitled (Albuquerque),Abstract Expressionism,abstract,
82315.jpg,80646b4fc4794d211d21ae99b8e1e44c,The Legend,Tachisme,abstract,2011.0
71135.jpg,1e595d48fcdc7832cb923efc35aa8da4,Pelptic Ulcer  ,Neo-Expressionism,abstract,1983.0
27799.jpg,cea636ca5aacb6df67baeead1500eeb5,Berkeley ,Abstract Expressionism,abstract,
88801.jpg,cea636ca5aacb6df67baeead1500eeb5,Urbana No. 6,Abstract Expressionism,abstract,
97951.jpg,cea636ca5aacb6df67baeead1500eeb5,Berkeley No. 23,Abstract Expressionism,abstract,
52939.jpg,12b5ed543127a1a4b92ab9b548e903d5,Abstract Landscape,Cubo-Futurism,abstract,1915
100744.jpg,baa7b69efc918b82a25c9f8492c2027c,unknown title,Tachisme,abstract,1960.0
89641.jpg,3904c282962b135af0033067a7e4342f,Edge of Red,Minimalism,abstract,1983
96403.jpg,24469767ca1b3b1707c5806ba71eaba8,Abstraction,Abstract Art,abstract,1926
75480.jpg,cea636ca5aacb6df67baeead1500eeb5,Berkeley No. 8,Abstract Expressionism,abstract,
19595.jpg,3904c282962b135af0033067a7e4342f,Small White Drift,Minimalism,abstract,1978
61353.jpg,cea636ca5aacb6df67baeead1500eeb5,Ocean Park No. 19,Color Field Painting,abstract,
9624.jpg,cea636ca5aacb6df67baeead1500eeb5,Albuquerque No. 11,Abstract Expressionism,abstract,
60655.jpg,3706730fd777d92b658f702c241c45e5,"Disks of Newton, Study for Fugue in Two Colors",Orphism,abstract,c.1911
39974.jpg,cea636ca5aacb6df67baeead1500eeb5,Berkeley No. 20,Abstract Expressionism,abstract,
77857.jpg,80646b4fc4794d211d21ae99b8e1e44c,Underground Vegetal Structure XXV,Tachisme,abstract,1988.0
75473.jpg,cea636ca5aacb6df67baeead1500eeb5,Ocean Park No. 54,Color Field Painting,abstract,
90176.jpg,80646b4fc4794d211d21ae99b8e1e44c,Symbol (Terra),Tachisme,abstract,2010.0
71472.jpg,95170250b9a5101b11db6d60acfc9f86,Goat's Horn With Red,Precisionism,abstract,1945.0
1577.jpg,1f9ab405f6054bbb99446b9beb85ac9c,Moon,Sōsaku hanga,abstract,
5643.jpg,5c1095f901d4b427f9c9a95096e3fbb1,Dialogue With Red (B),Sōsaku hanga,abstract,1975.0
3581.jpg,80646b4fc4794d211d21ae99b8e1e44c,The Brawl,Art Informel,abstract,2010.0
70896.jpg,24469767ca1b3b1707c5806ba71eaba8,Constructive-decorative composition,Abstract Art,abstract,1924
67764.jpg,7d8ff5a15a12c04fec4a08065bb93d15,Untitled,Op Art,abstract,1972.0
10702.jpg,80646b4fc4794d211d21ae99b8e1e44c,Blue Danubius,Tachisme,abstract,2011.0
65389.jpg,10fa8daca394c750f0112da41df65021,Cap d'home,Surrealism,abstract,1932
97399.jpg,80646b4fc4794d211d21ae99b8e1e44c,Incandescent Rain,Tachisme,abstract,2011.0
35900.jpg,e33fee698d813c2a474da5d3db0ec538,Garden in Sochi,Surrealism,abstract,1941
61416.jpg,80646b4fc4794d211d21ae99b8e1e44c,Modular Composition I,Tachisme,abstract,1965.0
77956.jpg,80646b4fc4794d211d21ae99b8e1e44c,Spiral,Tachisme,abstract,2011.0
24083.jpg,5c1095f901d4b427f9c9a95096e3fbb1,Little Flower,Sōsaku hanga,abstract,1965.0
75660.jpg,cea636ca5aacb6df67baeead1500eeb5,Berkeley No. 13,Abstract Expressionism,abstract,
92479.jpg,cea636ca5aacb6df67baeead1500eeb5,Ocean Park No. 45,Color Field Painting,abstract,
83786.jpg,cea636ca5aacb6df67baeead1500eeb5,Urbana No. 62,Abstract Expressionism,abstract,
56657.jpg,cea636ca5aacb6df67baeead1500eeb5,Ocean Park No. 7,Abstract Expressionism,abstract,
25000.jpg,b36edf57ed623e40e433565053f5f6ca,New York good-bye,Purism,abstract,1946.0
28602.jpg,80646b4fc4794d211d21ae99b8e1e44c,Abandoned Nest,Tachisme,abstract,2011.0
52391.jpg,1f9ab405f6054bbb99446b9beb85ac9c,Thunder-2,Sōsaku hanga,abstract,
31768.jpg,12b5ed543127a1a4b92ab9b548e903d5,Abstract Composition,Cubo-Futurism,abstract,c.1913
77317.jpg,80646b4fc4794d211d21ae99b8e1e44c,The Bacchanal,Tachisme,abstract,1993.0
6314.jpg,62a37f405ba3b2160759e70ee2e917c3,Composition,Neoplasticism,abstract,1917
58447.jpg,80646b4fc4794d211d21ae99b8e1e44c,Ball Agenda II,Tachisme,abstract,2008.0
85400.jpg,cea636ca5aacb6df67baeead1500eeb5,Ocean Park No. 27,Color Field Painting,abstract,1970.0
98792.jpg,974640b21af9a1a8bd8a18597ca865bb,Rythme,Orphism,abstract,
100862.jpg,80646b4fc4794d211d21ae99b8e1e44c,Illumination,Tachisme,abstract,2010.0
98009.jpg,80646b4fc4794d211d21ae99b8e1e44c,Dynamic Universe XXXXI,Tachisme,abstract,1975.0
33471.jpg,80646b4fc4794d211d21ae99b8e1e44c,The Street II,Tachisme,abstract,2010.0
45062.jpg,2e62be02398f66f8fd74830e1473e4a3,Spots,Outsider art,abstract,1967.0
9290.jpg,cea636ca5aacb6df67baeead1500eeb5,Painting No II,Abstract Expressionism,abstract,
92097.jpg,24469767ca1b3b1707c5806ba71eaba8,Constructive-decorative composition,Abstract Art,abstract,1924
89872.jpg,80646b4fc4794d211d21ae99b8e1e44c,The Street,Tachisme,abstract,2010.0
51168.jpg,80646b4fc4794d211d21ae99b8e1e44c,Relay (Ease),Tachisme,abstract,2011.0
3108.jpg,cea636ca5aacb6df67baeead1500eeb5,Ocean Park No. 43,Color Field Painting,abstract,
71251.jpg,80646b4fc4794d211d21ae99b8e1e44c,The Sacred Mountain,Tachisme,abstract,2009.0
53003.jpg,bc0ddf03c667c5edb17982be481ef360,not identified,Abstract Expressionism,abstract,
11711.jpg,cea636ca5aacb6df67baeead1500eeb5,Ocean Park No. 21,Color Field Painting,abstract,
42053.jpg,80646b4fc4794d211d21ae99b8e1e44c,Normal Women,Tachisme,abstract,2010.0
10620.jpg,80646b4fc4794d211d21ae99b8e1e44c,Dynamic Universe II,Tachisme,abstract,1995.0
87054.jpg,80646b4fc4794d211d21ae99b8e1e44c,Blue Dynamic Universe,Tachisme,abstract,
35282.jpg,10fa8daca394c750f0112da41df65021,Woman in the Night,Surrealism,abstract,1967
77950.jpg,cea636ca5aacb6df67baeead1500eeb5,Miller 22,Abstract Expressionism,abstract,
9646.jpg,80646b4fc4794d211d21ae99b8e1e44c,Oak Totem (from the Memory Pyramid series),Tachisme,abstract,2010.0
95327.jpg,10fa8daca394c750f0112da41df65021,Siesta,Surrealism,abstract,1925
40044.jpg,10fa8daca394c750f0112da41df65021,Woman and Bird in the Night,Surrealism,abstract,
98814.jpg,cea636ca5aacb6df67baeead1500eeb5,Ocean Park No. 49,Color Field Painting,abstract,
52741.jpg,80646b4fc4794d211d21ae99b8e1e44c,Searching,Tachisme,abstract,
35811.jpg,dc6024d744b7f7e162e660b26aa5b7da,International Klein Blue,Nouveau Réalisme,abstract,
20102.jpg,80646b4fc4794d211d21ae99b8e1e44c,Configuration,Tachisme,abstract,1988.0
79306.jpg,cea636ca5aacb6df67baeead1500eeb5,Seawall ,Abstract Expressionism,abstract,
53581.jpg,64bde586f4ef6e59dd469922cdbd87b1,Três quadrados,Op Art,abstract,
88018.jpg,62a37f405ba3b2160759e70ee2e917c3,Composition VI (on black fond),Neoplasticism,abstract,1917
39891.jpg,bc0ddf03c667c5edb17982be481ef360,The Snail,Color Field Painting,abstract,1953
89253.jpg,795985c5c0e7c704a354a487bdffeef5,Blue,Abstract Art,abstract,1925
33467.jpg,ab7e5dc63dd92d507897437f8aae6be3,untitled,Abstract Expressionism,abstract,1965
30738.jpg,cea636ca5aacb6df67baeead1500eeb5,Ocean Park No. 40,Color Field Painting,abstract,
79641.jpg,64bde586f4ef6e59dd469922cdbd87b1,Quadrados coloridos,Op Art,abstract,
74746.jpg,80646b4fc4794d211d21ae99b8e1e44c,Waterfall,Tachisme,abstract,2008.0
4823.jpg,1f9ab405f6054bbb99446b9beb85ac9c,Shell 2,Sōsaku hanga,abstract,
27025.jpg,7b016984b86b58f83977299591cf4e38,Big Red,Color Field Painting,abstract,1953
97412.jpg,cea636ca5aacb6df67baeead1500eeb5,Berkeley No. 46,Abstract Expressionism,abstract,
40145.jpg,cea636ca5aacb6df67baeead1500eeb5,Berkeley No. 7,Abstract Expressionism,abstract,
17306.jpg,10fa8daca394c750f0112da41df65021,Snail Woman Flower Star ,Surrealism,abstract,1934
98140.jpg,cea636ca5aacb6df67baeead1500eeb5,Albuquerque No. 4,Abstract Expressionism,abstract,
63686.jpg,1f9ab405f6054bbb99446b9beb85ac9c,Work 81-05,Sōsaku hanga,abstract,
10277.jpg,10fa8daca394c750f0112da41df65021,"The Lark's Wing, Encircled with Golden Blue, Rejoins the Heart of the Poppy Sleeping on a Diamond-Studded Meadow",Surrealism,abstract,1967
7870.jpg,7c8a7f12d4712d2aa62e0a980a3f3afc,Concept Spatiale,Spatialism,abstract,
99936.jpg,cc124244ed9d691f345f26ee51d4e888,Lysis,Color Field Painting,abstract,2003
24541.jpg,10fa8daca394c750f0112da41df65021,Joy of a Girl in the Sun,Surrealism,abstract,1960
101273.jpg,cea636ca5aacb6df67baeead1500eeb5,Berkeley No. 22,Abstract Expressionism,abstract,
45451.jpg,5c1095f901d4b427f9c9a95096e3fbb1,Two Exiles,Sōsaku hanga,abstract,1972.0
31815.jpg,c5d221866879b9c2c6781275eebf7b68,Le Pot et L'Oeuf,,abstract,1978
13356.jpg,760fc95df0f09618acfa3561ecdf329b,Untitled II,Action painting,abstract,c.1952
59528.jpg,42201593b4deaa482e2109bc0e785e51,Optophone I,Dada,abstract,1922
39758.jpg,95170250b9a5101b11db6d60acfc9f86,"Grey Line With Black, Blue And Yellow",Precisionism,abstract,1923.0
71105.jpg,cea636ca5aacb6df67baeead1500eeb5,Ocean Park No. 30,Color Field Painting,abstract,1970.0
19412.jpg,cea636ca5aacb6df67baeead1500eeb5,A Day at the Races,Abstract Expressionism,abstract,
55912.jpg,795985c5c0e7c704a354a487bdffeef5,Thirty,Abstract Art,abstract,1937
103211.jpg,10fa8daca394c750f0112da41df65021,Painting,Surrealism,abstract,1943
51860.jpg,e33fee698d813c2a474da5d3db0ec538,Agony ,Surrealism,abstract,1947
64933.jpg,5d5f7a155a3255d81429fb45f311af9a,Opus 55. Règne de l’acier poli (Heerschappij van gepolijst staal),Cubism,abstract,1923
54774.jpg,5c1095f901d4b427f9c9a95096e3fbb1,Volcanic Rocks B,Sōsaku hanga,abstract,1970.0
65558.jpg,cea636ca5aacb6df67baeead1500eeb5,Albuquerque No. 9,Abstract Expressionism,abstract,
90059.jpg,795985c5c0e7c704a354a487bdffeef5,Succession,Abstract Art,abstract,April 1935
76970.jpg,80646b4fc4794d211d21ae99b8e1e44c,Section,Tachisme,abstract,2011.0
6259.jpg,cea636ca5aacb6df67baeead1500eeb5,Berkeley No. 57,Abstract Expressionism,abstract,
96915.jpg,10fa8daca394c750f0112da41df65021,Women and Birds,Surrealism,abstract,
83903.jpg,80646b4fc4794d211d21ae99b8e1e44c,Untitled,Tachisme,abstract,2011.0
18488.jpg,80646b4fc4794d211d21ae99b8e1e44c,Dance of the Iele,Tachisme,abstract,2010.0
93558.jpg,80646b4fc4794d211d21ae99b8e1e44c,Route of the Snail,Tachisme,abstract,2010.0
43259.jpg,dc6024d744b7f7e162e660b26aa5b7da,Untitled Fire-Color Painting,Nouveau Réalisme,abstract,c.1962
48890.jpg,5a98f9e90e9ee706df88fcedab15677e,Leap On Blue,Color Field Painting,abstract,1976.0
21583.jpg,7b7dc59fb61195be38845ea5b746c962,A 18,Constructivism,abstract,1927
30584.jpg,cea636ca5aacb6df67baeead1500eeb5,Berkeley No. 32,Abstract Expressionism,abstract,
8837.jpg,cea636ca5aacb6df67baeead1500eeb5,Ocean Park No. 63,Color Field Painting,abstract,
35012.jpg,cea636ca5aacb6df67baeead1500eeb5,Berkeley No. 59,Abstract Expressionism,abstract,
14501.jpg,80646b4fc4794d211d21ae99b8e1e44c,Falling Stars,Tachisme,abstract,
31354.jpg,795985c5c0e7c704a354a487bdffeef5,Improvisation 9,Abstract Art,abstract,1910
36539.jpg,1f9ab405f6054bbb99446b9beb85ac9c,Harmony (Wa),Sōsaku hanga,abstract,
100819.jpg,0b551b14f0c2b18ba795dc9db501dc4d,At Miss Webb's,Abstract Expressionism,abstract,1963
21919.jpg,b9ff6bc29296e33006543555ed97dccb,Vibración al infinito,Concretism,abstract,1953.0
12845.jpg,0907f8bb4c2d3ebb08b59f263f71596a,Rhythm,Orphism,abstract,1912
74151.jpg,cea636ca5aacb6df67baeead1500eeb5,Berkeley No. 58,Abstract Expressionism,abstract,
77802.jpg,795985c5c0e7c704a354a487bdffeef5,Various Parts,Abstract Art,abstract,February 1940
15019.jpg,5b39c876740bfc1cfaf544721c43cac3,Canto VII,Color Field Painting,abstract,1963.0
58247.jpg,80646b4fc4794d211d21ae99b8e1e44c,Secrets of the Mountain,Tachisme,abstract,2010.0
48656.jpg,24469767ca1b3b1707c5806ba71eaba8,Cubist Composition,Abstract Art,abstract,1920
48205.jpg,62b4406512c45730d2c7c40f5e3d0d12,Configuration No.16,Surrealism,abstract,1974
57799.jpg,7bd66a895ffb6653f3e2aa022cd55330,Planet Mercury passing in front of the Sun,Futurism,abstract,1914
26145.jpg,80646b4fc4794d211d21ae99b8e1e44c,Symbols of Memory,Tachisme,abstract,2010.0
65145.jpg,3706730fd777d92b658f702c241c45e5,Oval mirror,Orphism,abstract,1911
68436.jpg,d17674bf9d0c54c4fba534cf1ac9c733,Elasticity,Futurism,abstract,1912
52589.jpg,56a65fd0799811f55b3bb04001c4c953,Composition sur fond ardoise,Tachisme,abstract,
50922.jpg,7b016984b86b58f83977299591cf4e38,Middle Blue III,Abstract Expressionism,abstract,1959
63527.jpg,1dfc4d9fc9461efb99a4138c1966e1b4,Asian entertainers ,Surrealism,abstract,1919
