filename,artist,title,style,genre,date
17146.jpg,74a1dad53214d04514269a188f16683a,Prayer in the Saint Pierre Cathedral in Geneva,Impressionism,genre painting,1882
79781.jpg,f2e0bf35d07f3e838e2ff40956032ed3,"Pehriska-Ruhpa, Minatarre Warrior in the Costume of the Dog Dance, plate 23 from Volume 2 of 'Travels in the Interior of North America'",Romanticism,genre painting,1844
39533.jpg,1e0aa40ee8d2974b22344dd8f1bc6c0e,Reading the Will ,Romanticism,genre painting,1821
55948.jpg,fd49efbf7ff085035ed05b97d1cdcd12,The fresh cavalier,Realism,genre painting,1846
32721.jpg,51b72626792ce4fabab05000bac62e7d,The Guard,Orientalism,genre painting,
29391.jpg,5f5b31e07a9f529fab95992e6ef63c47,Woodcutters in Windsor Park,Rococo,genre painting,1795
8959.jpg,bfb541e54ad5c7320e8f80e2a2163e93,The Fuji seen from the gay quarter in Senju,Ukiyo-e,genre painting,
59682.jpg,bfb541e54ad5c7320e8f80e2a2163e93,Fujimi Fuji view field in the Owari province,Ukiyo-e,genre painting,
65771.jpg,bfb541e54ad5c7320e8f80e2a2163e93,The Fields of Sekiya by the Sumida River,Ukiyo-e,genre painting,1831
37568.jpg,bfb541e54ad5c7320e8f80e2a2163e93,Senju in the Musachi provimce,Ukiyo-e,genre painting,
36862.jpg,bfb541e54ad5c7320e8f80e2a2163e93,Sazai hall,Ukiyo-e,genre painting,
76100.jpg,bfb541e54ad5c7320e8f80e2a2163e93,"Honjo Tatekawa, the timberyard at Honjo",Ukiyo-e,genre painting,
30031.jpg,5d6136636d3015e201f6096d67c89860,Count Casimir Batthyány in his saloon at Castle Siklós,Romanticism,genre painting,1844
28530.jpg,f2e0bf35d07f3e838e2ff40956032ed3,"Funeral Scaffold of a Sioux Chief near Fort Pierre, plate 11 from Volume 2 of 'Travels in the Interior of North America'",Romanticism,genre painting,1844
59679.jpg,bfb541e54ad5c7320e8f80e2a2163e93,Kajikazawa in Kai Province,Ukiyo-e,genre painting,
19346.jpg,bfb541e54ad5c7320e8f80e2a2163e93,Watermill at Onden,Ukiyo-e,genre painting,
9944.jpg,bfb541e54ad5c7320e8f80e2a2163e93,Nakahara in the Sagami province,Ukiyo-e,genre painting,
91676.jpg,bfb541e54ad5c7320e8f80e2a2163e93,Ono Shindon in the Suraga province,Ukiyo-e,genre painting,
6362.jpg,bfb541e54ad5c7320e8f80e2a2163e93,The Fuji from the mountains of Totomi,Ukiyo-e,genre painting,
69606.jpg,2196c96d3612334fa07aa43daa6ef322,The Sleeping Gypsy ,Naïve Art (Primitivism),genre painting,1897
93353.jpg,24ed88087b0ffeb763e89a197a5cde0d,At the Beach in Nice,Impressionism,genre painting,1882
73066.jpg,bfb541e54ad5c7320e8f80e2a2163e93,Hodogaya on the Tokaido,Ukiyo-e,genre painting,
31717.jpg,74a1dad53214d04514269a188f16683a,Child by the table,Post-Impressionism,genre painting,1889
31199.jpg,5d6136636d3015e201f6096d67c89860,Motif from Goisern,Romanticism,genre painting,1903
71149.jpg,7b5a9186df853ff921c211145ca5ab59,Columbus in Prison,Impressionism,genre painting,
21812.jpg,3cbc8bc4a88d67bda34c2d436212e2cf,"Group of Actors at Mid Body, the Former French Comedy",Realism,genre painting,1865
83504.jpg,a7dbb79c0e57f6ba2ddc5b97ce7896be,The Garden Arbor,Academicism,genre painting,1879
98698.jpg,bfb541e54ad5c7320e8f80e2a2163e93,Sunset across the Ryogoku bridge from the bank of the Sumida river at Onmagayashi,Ukiyo-e,genre painting,
49766.jpg,77c3909abd4fd46acc935544227f1e0f,A corroboree of natives in Mills Plains ,Romanticism,genre painting,1832.0
28789.jpg,fd49efbf7ff085035ed05b97d1cdcd12,The Major's Marriage Proposal ,Realism,genre painting,1851
36027.jpg,0aa40001869bf1e86a1bdae741f79220,Elegant at Billiards,Romanticism,genre painting,1906
44373.jpg,d8ac73f0218c738977444c6217a35211,Picnic on the beach,Fauvism,genre painting,1913
23239.jpg,74a1dad53214d04514269a188f16683a,Jenenser Student,Art Nouveau (Modern),genre painting,1908
46490.jpg,bfb541e54ad5c7320e8f80e2a2163e93,"A scene of a shinto shrine dance, kagura",Ukiyo-e,genre painting,
78687.jpg,bfb541e54ad5c7320e8f80e2a2163e93,An older woman hits another woman with her shoe,Ukiyo-e,genre painting,
1123.jpg,bfb541e54ad5c7320e8f80e2a2163e93,"Oiran, a special beautiful courtesan",Ukiyo-e,genre painting,
86586.jpg,bfb541e54ad5c7320e8f80e2a2163e93,A well educated boy pays respect to an older man,Ukiyo-e,genre painting,
71855.jpg,bfb541e54ad5c7320e8f80e2a2163e93,An old woman,Ukiyo-e,genre painting,
72234.jpg,bfb541e54ad5c7320e8f80e2a2163e93,A woman makes a cursing ritual ceremony,Ukiyo-e,genre painting,
67798.jpg,85a0c03bcbe27be6d6166b4f4833b55a,In the Fields. Spring,Realism,genre painting,
14628.jpg,bfb541e54ad5c7320e8f80e2a2163e93,Scene of housekeeping. Four women are working,Ukiyo-e,genre painting,
64419.jpg,f2e0bf35d07f3e838e2ff40956032ed3,"The Travellers Meeting with Minatarre Indians near Fort Clark, plate 26 from Volume 1 of 'Travels in the Interior of North America'",Romanticism,genre painting,1843
18398.jpg,74a1dad53214d04514269a188f16683a,The cobbler by the window,Realism,genre painting,1882
36713.jpg,bfb541e54ad5c7320e8f80e2a2163e93,A bride is on her way with her maid,Ukiyo-e,genre painting,
63564.jpg,bfb541e54ad5c7320e8f80e2a2163e93,Four women working very hard and carrying vats of water,Ukiyo-e,genre painting,
12155.jpg,bfb541e54ad5c7320e8f80e2a2163e93,A man is watching a beautiful woman,Ukiyo-e,genre painting,
39586.jpg,bfb541e54ad5c7320e8f80e2a2163e93,A mean man will kill a woman with his sword,Ukiyo-e,genre painting,
50272.jpg,5d6136636d3015e201f6096d67c89860,Galician gypsies,Romanticism,genre painting,1839
2918.jpg,f2e0bf35d07f3e838e2ff40956032ed3,"A Blackfoot Indian on Horseback, plate 19 from Volume 1 of 'Travels in the Interior of North America'",Romanticism,genre painting,1843
28187.jpg,f2e0bf35d07f3e838e2ff40956032ed3,"A Skin Lodge of an Assiniboin Chief, plate 16 from Volume 1 of 'Travels in the Interior of North America'",Romanticism,genre painting,1843
55154.jpg,f2e0bf35d07f3e838e2ff40956032ed3,"Horse Racing of Sioux Indians near Fort Pierre, plate 30 from Volume 1 of 'Travels in the Interior of North America'",Romanticism,genre painting,1843
23375.jpg,f2e0bf35d07f3e838e2ff40956032ed3,"Ischohä Kakoschochatä Dance of the Mandan Indians, plate 25 from Volume 2 of 'Travels in the Interior of North America'",Romanticism,genre painting,1843
11091.jpg,baa3e6fec49e7eba24e23a8685c22955,The Kitchen,Art Nouveau (Modern),genre painting,c.1898
38502.jpg,baa3e6fec49e7eba24e23a8685c22955,A Day of Celebration,Art Nouveau (Modern),genre painting,c.1895
36350.jpg,74a1dad53214d04514269a188f16683a,The netmender,Impressionism,genre painting,c.1883
92192.jpg,a6027a4ba71b61a55ea598379c9d508c,Repetition of the Dance (detail),Impressionism,genre painting,1877
92742.jpg,3cbc8bc4a88d67bda34c2d436212e2cf,Parade Acrobats,Realism,genre painting,
63088.jpg,f2e0bf35d07f3e838e2ff40956032ed3,"Dog Sledges of the Mandan Indians, plate 28 from Volume 2 of 'Travels in the Interior of North America' ",Romanticism,genre painting,
41435.jpg,3cbc8bc4a88d67bda34c2d436212e2cf,Chess-Players,Realism,genre painting,c.1867
80265.jpg,baa3e6fec49e7eba24e23a8685c22955,Lisbeth fishing,Art Nouveau (Modern),genre painting,1898
19749.jpg,54e7b38b5c91716bd3ad99a0ab740a18,Boarding the Yacht,Realism,genre painting,1873
50266.jpg,f2e0bf35d07f3e838e2ff40956032ed3,"Crow Indians, plate 13 from volume 1 of `Travels in the Interior of North America'",Romanticism,genre painting,1843
15571.jpg,79f6b47483600c140c91e901f746a368,The Nut Gatherers,Neoclassicism,genre painting,1882
52880.jpg,549f47b9a8d2d45ff0b3863c8e6281fd,A Village Wedding Feast with Revellers and a dancing Party,Baroque,genre painting,
40152.jpg,54e7b38b5c91716bd3ad99a0ab740a18,Beating the Retreat in the Tuileries Gardens,Realism,genre painting,1867
1620.jpg,3b4ee6d6140803ebef405983f23ffcc1,Donkey Bridge (fragment),Naïve Art (Primitivism),genre painting,
93666.jpg,3b4ee6d6140803ebef405983f23ffcc1,Saint George’s Day in Bolnisi (fragment),Naïve Art (Primitivism),genre painting,1915
72343.jpg,3b4ee6d6140803ebef405983f23ffcc1,Party by the River Tskheniszkali (fragment),Naïve Art (Primitivism),genre painting,
69355.jpg,3b4ee6d6140803ebef405983f23ffcc1,Saint George’s Day in Bolnisi (fragment),Naïve Art (Primitivism),genre painting,1915
48640.jpg,acd9b34941d5485b6ffcf6836e07149f,Construction laborers receiving their breakfast,Biedermeier,genre painting,1860
82695.jpg,6e995a98857a349071182cf6c713e35f,Winter. State 3.,Baroque,genre painting,
20699.jpg,6e995a98857a349071182cf6c713e35f,Spring,Baroque,genre painting,
55651.jpg,54e7b38b5c91716bd3ad99a0ab740a18,At the Rifle Range,Realism,genre painting,1869
4519.jpg,7d5b99e13b8608872e3f20d1c4a4f1d9,Home from the Sea,Romanticism,genre painting,1862
23361.jpg,26f9b721302a00962439d50cc9b5faaf,Two Venetian Ladies,High Renaissance,genre painting,c.1490
63752.jpg,6e995a98857a349071182cf6c713e35f,Summer,Baroque,genre painting,
3707.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Booth of La Goulue at the Foire du Trone (Dance at the Moulin Rouge),Post-Impressionism,genre painting,1895
101178.jpg,54e7b38b5c91716bd3ad99a0ab740a18,By the Thames at Richmond,Realism,genre painting,c.1879
102765.jpg,67c1053cde05250df99a1d173e57003a,The Concert,Baroque,genre painting,c.1664
51359.jpg,6e995a98857a349071182cf6c713e35f,Autumn,Baroque,genre painting,
14128.jpg,c16781c4321948227193214b68477a5c,Gassed,Realism,genre painting,1918
46247.jpg,3cc9a44380296d93e68b71a27643c25f,Four Bathers,Post-Impressionism,genre painting,1880
6709.jpg,79f6b47483600c140c91e901f746a368,Young Woman Contemplating Two Embracing Children,Neoclassicism,genre painting,1861
98506.jpg,67c1053cde05250df99a1d173e57003a,Mistress and Maid (Lady with Her Maidservant Holding a Letter ),Baroque,genre painting,c.1667
75659.jpg,605d22132f5e157ce5bc7bf91d6f8a1a,In the Auvergne,Realism,genre painting,1869
81461.jpg,67c1053cde05250df99a1d173e57003a,Girl interrupted at her music ,Baroque,genre painting,c.1661
63504.jpg,3cc9a44380296d93e68b71a27643c25f,Bathers,Post-Impressionism,genre painting,1880
42304.jpg,d880f75735034af92204bc70a5802e7d,A Girl with a Basket of Fruit,Academicism,genre painting,
95347.jpg,be8c592032dde81ef7e4247e3c7b5beb,Robin of Modern Times,Romanticism,genre painting,1860
24232.jpg,cd9ac80cf7799f759edf1e6a96d28ced,Tric Trac Spieler,Baroque,genre painting,
10331.jpg,f2e0bf35d07f3e838e2ff40956032ed3,"Ptihn-Tak-Ochata, Dance of the Mandan Women, plate 28 from Volume 1 of 'Travels in the Interior of North America'",Romanticism,genre painting,1843
10585.jpg,cd9ac80cf7799f759edf1e6a96d28ced,Woman hands over money to her servant,Baroque,genre painting,1670
62756.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Jane Avril Dancing,Art Nouveau (Modern),genre painting,1893
85369.jpg,d880f75735034af92204bc70a5802e7d,At the Fountain,Academicism,genre painting,
98496.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,A Silent Greeting,Romanticism,genre painting,1889
42525.jpg,baa74b3d60b342e4c42f6261e886a715,L'Enseigne de Gersaint,Rococo,genre painting,1720
48901.jpg,d880f75735034af92204bc70a5802e7d,Lady in a Garden,Academicism,genre painting,
99737.jpg,58283b86fb4d7ffaf3449a2aeba7977d,"Summer Evening, France",Post-Impressionism,genre painting,1910
4204.jpg,df158115f72d7f1a3889158962258455,Chinese prince in fortune tellers,Rococo,genre painting,1757
40246.jpg,605d22132f5e157ce5bc7bf91d6f8a1a,Narcissi and Violets,Realism,genre painting,c.1867
73331.jpg,54e7b38b5c91716bd3ad99a0ab740a18,Reading the News,Realism,genre painting,1874
40099.jpg,df158115f72d7f1a3889158962258455,Rest of the farmers,Rococo,genre painting,1757
74752.jpg,d880f75735034af92204bc70a5802e7d,Light of the Harem,Academicism,genre painting,c.1880
53277.jpg,df158115f72d7f1a3889158962258455,"The Mandarin's Walk, from the Chinese Room in the Foresteria",Rococo,genre painting,1757
43405.jpg,acd9b34941d5485b6ffcf6836e07149f,After school,Biedermeier,genre painting,1841
27787.jpg,df158115f72d7f1a3889158962258455,"The Textile Merchant, from the Chinese Room in the Foresteria",Rococo,genre painting,1757
17296.jpg,ea01e7cc9e85f050a9532bf8bdd0b0f5,L’Alzana ,Magic Realism,genre painting,1926.0
99133.jpg,a6027a4ba71b61a55ea598379c9d508c,The Ballet Class,Impressionism,genre painting,1874
1695.jpg,3cc9a44380296d93e68b71a27643c25f,Large Bathers,Cubism,genre painting,1906
43585.jpg,831614e9da7ff241dc5783f098dd0107,"FEMME À LA FENÊTRE, MATERNITÉ ",Cubism,genre painting,1912.0
76969.jpg,907642811d82d1a8bd61417b5683e48d,A Shepherd Boy,Rococo,genre painting,
39573.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Jane Avril leaving the Moulin Rouge,Post-Impressionism,genre painting,1893
94579.jpg,cd56f7f46b19cff44fb6700a3808ab9c,Spring ,Art Nouveau (Modern),genre painting,1894.0
28648.jpg,d880f75735034af92204bc70a5802e7d,Greek Girls Picking up Pebbles,Academicism,genre painting,
1431.jpg,3cc9a44380296d93e68b71a27643c25f,The Murder,Romanticism,genre painting,c.1868
50768.jpg,3f93b217bd0dbf874f973958f1eb6df4,The Painter in His Workshop,Baroque,genre painting,1663
39241.jpg,d41c502f1b4faa29dcc0214c4e3dc33d,Il dolce Farniente,Neoclassicism,genre painting,1836
100236.jpg,bf1d0c9118c5c4d6973bfeb5d7657d83,Omnibus,Impressionism,genre painting,1893
42653.jpg,d8ac73f0218c738977444c6217a35211,Man with donkey,Fauvism,genre painting,1914
16692.jpg,3cc9a44380296d93e68b71a27643c25f,Bathers,Impressionism,genre painting,1875
94143.jpg,acd9b34941d5485b6ffcf6836e07149f,At the farrier,Biedermeier,genre painting,1854
43864.jpg,96ea00928e83b362a190d624a3c357ca,The Fortune-Teller,Tenebrism,genre painting,c.1635
99141.jpg,907642811d82d1a8bd61417b5683e48d,The furlana (Venetian dance),Rococo,genre painting,
44772.jpg,d8ac73f0218c738977444c6217a35211,Russisches Ballett (I),Expressionism,genre painting,1912
96759.jpg,907642811d82d1a8bd61417b5683e48d,The Hunters Drawing Numbers ,Rococo,genre painting,
22684.jpg,907642811d82d1a8bd61417b5683e48d,Hunters Shooting at Ducks,Rococo,genre painting,
71951.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,At the Cafe The Customer and the Anemic Cashier,Post-Impressionism,genre painting,1898
55888.jpg,54e7b38b5c91716bd3ad99a0ab740a18,A Convalescent,Realism,genre painting,c.1876
12454.jpg,907642811d82d1a8bd61417b5683e48d,The Arrival of the Nobleman,Rococo,genre painting,
76264.jpg,907642811d82d1a8bd61417b5683e48d,The Lion's Cage,Rococo,genre painting,1762.0
72326.jpg,907642811d82d1a8bd61417b5683e48d,The Venetian Family,Rococo,genre painting,1765.0
19418.jpg,907642811d82d1a8bd61417b5683e48d,The Perfume Seller,Rococo,genre painting,
26261.jpg,907642811d82d1a8bd61417b5683e48d,The Sacrament Of Marriage,Rococo,genre painting,
93669.jpg,c4dd83cc13ff6d1e3f51c04aa4eaa877,Two girls seated in the birch forest,Expressionism,genre painting,c.1905
72536.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,Silver Favourites,Romanticism,genre painting,1903
78402.jpg,907642811d82d1a8bd61417b5683e48d,Friars in Venice,Rococo,genre painting,
97450.jpg,907642811d82d1a8bd61417b5683e48d,Conversation in the family,Rococo,genre painting,
83413.jpg,3cc9a44380296d93e68b71a27643c25f,Bathers,Romanticism,genre painting,1870
33995.jpg,907642811d82d1a8bd61417b5683e48d,The `New World',Rococo,genre painting,
4138.jpg,acd9b34941d5485b6ffcf6836e07149f,The violets pickers (Early Spring in the Wienerwald),Biedermeier,genre painting,1858
7131.jpg,8cdd41002b7b5c5d112865054a7fe13e,Coffee Drinking Women,Expressionism,genre painting,1907
24630.jpg,907642811d82d1a8bd61417b5683e48d,The Fortune Teller,Rococo,genre painting,
84359.jpg,907642811d82d1a8bd61417b5683e48d,Preparing the Guns,Rococo,genre painting,
12706.jpg,907642811d82d1a8bd61417b5683e48d,The sleeping woman,Rococo,genre painting,
62098.jpg,907642811d82d1a8bd61417b5683e48d,The Wet-Nurse,Rococo,genre painting,
64120.jpg,907642811d82d1a8bd61417b5683e48d,A Visit to a Lady,Rococo,genre painting,1746.0
31090.jpg,907642811d82d1a8bd61417b5683e48d,A Visit to a Lord,Rococo,genre painting,
35231.jpg,3b4ee6d6140803ebef405983f23ffcc1,Donkey Bridge (fragment),Naïve Art (Primitivism),genre painting,
97204.jpg,907642811d82d1a8bd61417b5683e48d,The Dancing Lesson,Rococo,genre painting,
22973.jpg,907642811d82d1a8bd61417b5683e48d,The Washerwomen ,Rococo,genre painting,
94691.jpg,d880f75735034af92204bc70a5802e7d,Greek Girls Playing at Ball,Academicism,genre painting,
20369.jpg,907642811d82d1a8bd61417b5683e48d,The Fortune Teller,Rococo,genre painting,
78333.jpg,d880f75735034af92204bc70a5802e7d,Winding the Skein,Academicism,genre painting,
182.jpg,907642811d82d1a8bd61417b5683e48d,The Spinner,Rococo,genre painting,
100845.jpg,acd9b34941d5485b6ffcf6836e07149f,The pilgrims resting,Biedermeier,genre painting,1859
5982.jpg,907642811d82d1a8bd61417b5683e48d,The Alchemists ,Rococo,genre painting,
9473.jpg,907642811d82d1a8bd61417b5683e48d,The Geography Lesson,Rococo,genre painting,
21133.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Maurice Joyant Somme bay,Post-Impressionism,genre painting,1900
65540.jpg,c4dd83cc13ff6d1e3f51c04aa4eaa877,Three children with goat in the birch forest,Expressionism,genre painting,c.1904
86578.jpg,549f47b9a8d2d45ff0b3863c8e6281fd,Court,Baroque,genre painting,
94690.jpg,907642811d82d1a8bd61417b5683e48d,Presentation,Rococo,genre painting,
92092.jpg,907642811d82d1a8bd61417b5683e48d,The Family,Rococo,genre painting,
14326.jpg,54e7b38b5c91716bd3ad99a0ab740a18,A Passing Storm,Realism,genre painting,1876
94634.jpg,cd9ac80cf7799f759edf1e6a96d28ced,Nursing mother,Baroque,genre painting,c.1659
30904.jpg,3b4ee6d6140803ebef405983f23ffcc1,Threshing Floor at Dusk,Naïve Art (Primitivism),genre painting,1916
91655.jpg,24ed88087b0ffeb763e89a197a5cde0d,In the Dining Room,Impressionism,genre painting,c.1875
58658.jpg,bf1d0c9118c5c4d6973bfeb5d7657d83,Dance in Gopsmor,Impressionism,genre painting,1906
14705.jpg,a6027a4ba71b61a55ea598379c9d508c,Orchestra of the Opera,Impressionism,genre painting,1869
982.jpg,e60882af79cababb03ddfa980a75448c,The Crockery Vendor,Romanticism,genre painting,1779
71971.jpg,907642811d82d1a8bd61417b5683e48d,The hunters and the farmers,Rococo,genre painting,
16840.jpg,d880f75735034af92204bc70a5802e7d,Study At a Reading Desk,Academicism,genre painting,
62395.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,At the Market,Cloisonnism,genre painting,1895
32237.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,In bed,Post-Impressionism,genre painting,1893
32817.jpg,54e7b38b5c91716bd3ad99a0ab740a18,Spring,Realism,genre painting,1865
55554.jpg,907642811d82d1a8bd61417b5683e48d,Lady at the Dressmaker,Rococo,genre painting,
87903.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Landscape with Couple Walking and Crescent Moon,Post-Impressionism,genre painting,1890
4899.jpg,f8eb8562e3a8e1961e35893052a3da7e,Casting the nets,Realism,genre painting,
86678.jpg,907642811d82d1a8bd61417b5683e48d,The Temptation,Rococo,genre painting,
89219.jpg,54e7b38b5c91716bd3ad99a0ab740a18,An Interesting Story,Realism,genre painting,1872
61448.jpg,d880f75735034af92204bc70a5802e7d,Mother and Child,Academicism,genre painting,
85879.jpg,cd9ac80cf7799f759edf1e6a96d28ced,Happy drinker,Baroque,genre painting,c.1650
75455.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Count Alphonse de Toulouse Lautrec driving a four horse hitch,Impressionism,genre painting,1881
91548.jpg,3cbc8bc4a88d67bda34c2d436212e2cf,Mother with Child,Impressionism,genre painting,1865
97043.jpg,cd9ac80cf7799f759edf1e6a96d28ced,Two women with a child in court,Baroque,genre painting,c.1657
36633.jpg,3cbc8bc4a88d67bda34c2d436212e2cf,Comedy scene (scene from Molière),Romanticism,genre painting,
957.jpg,3cbc8bc4a88d67bda34c2d436212e2cf,Leaving School,Realism,genre painting,c.1848
68879.jpg,cd9ac80cf7799f759edf1e6a96d28ced,A woman and a child on a Bleichwiese,Baroque,genre painting,c.1658
100541.jpg,6e606cd9cf9660466b26b6c94f6d7240,"Long Branch, New Jersey",Realism,genre painting,1869
66255.jpg,cd9ac80cf7799f759edf1e6a96d28ced,The Courtyard of a House in Delft,Baroque,genre painting,c.1658
102828.jpg,f5802c2e497d9d3f3236ab6748ef7e1f,Die Liebenden,Rococo,genre painting,1744
29724.jpg,447365c43d41ed51d91605f2eb12e187,Hochzeit zu Kana,Baroque,genre painting,
1559.jpg,aa7bf0ccff4339b7f5d2cae38dc3cb12,Mural,Expressionism,genre painting,
52150.jpg,782192dc825c7c1149825adcb7caacbc,Japanese triptych print showing Japanese and foreign people walking along the Sumida River among cherry trees in full bloom,Ukiyo-e,genre painting,
7783.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Hoest,Neo-Romanticism,genre painting,
11296.jpg,a087f33967e659c63924aa07c89b948f,Stag Hunt of Elector Friedrich III the Wise,Northern Renaissance,genre painting,1529
5898.jpg,a7dbb79c0e57f6ba2ddc5b97ce7896be,The Garden Arbor,Academicism,genre painting,
94051.jpg,e60882af79cababb03ddfa980a75448c,The Meadow of San Isidro on his Feast Day,Romanticism,genre painting,1788
49758.jpg,e5ff34fd17269062c990b15bc47c280a,Man alone,Ink and wash painting,genre painting,1707.0
14061.jpg,4415dad1b56081b834a4542e511ae030,Women in white stockings,Post-Impressionism,genre painting,1924
21993.jpg,acd9b34941d5485b6ffcf6836e07149f,The expected woman,Biedermeier,genre painting,c.1860
56418.jpg,3cbc8bc4a88d67bda34c2d436212e2cf,Pierrot with Guitar,Impressionism,genre painting,1869
98820.jpg,3cbc8bc4a88d67bda34c2d436212e2cf,Painter dividing into sheets a paperboard of drawing,Romanticism,genre painting,
30734.jpg,3a320926ef941d53716127548523450c,The big connection channel at Southall Mill,Romanticism,genre painting,1810
84017.jpg,a6027a4ba71b61a55ea598379c9d508c,The Dancing Examination,Impressionism,genre painting,1880
44022.jpg,a6027a4ba71b61a55ea598379c9d508c,"Ballet Class, the Dance Hall",Impressionism,genre painting,1880
71552.jpg,bc05d13501bcf1fbca160ee8c3dec5cc,Harbour with Villa Medici,Classicism,genre painting,1637
66624.jpg,3524ecd495d905ffbe4f424717d747a1,The Death of Germanicus,Classicism,genre painting,1627
97978.jpg,54e7b38b5c91716bd3ad99a0ab740a18,The Captain and the Mate,Realism,genre painting,1873
96231.jpg,3cc9a44380296d93e68b71a27643c25f,A Painter at Work,Impressionism,genre painting,1875
3603.jpg,dd4989789d310581024ae2b9203d5439,By the Water (Near the Lake),Impressionism,genre painting,c.1880
53074.jpg,3cbc8bc4a88d67bda34c2d436212e2cf,Fighting Bricklayer,Realism,genre painting,
52874.jpg,96ea00928e83b362a190d624a3c357ca,The Beggars' Brawl,Tenebrism,genre painting,1620
95209.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,"Bather, stormy sky",Magic Realism,genre painting,1916
63091.jpg,a6027a4ba71b61a55ea598379c9d508c,Dancers in Blue,Impressionism,genre painting,1895
4063.jpg,acd9b34941d5485b6ffcf6836e07149f,The sick pilgrim,Biedermeier,genre painting,1859
82842.jpg,a6027a4ba71b61a55ea598379c9d508c,At the Races,Impressionism,genre painting,c.1892
16319.jpg,6d54534f4cc58feae87c19adea897423,A Rest by the Roadside,Romanticism,genre painting,
59990.jpg,aa19b797266317f1eee59b9e11cc6b3b,Moonlight Revelry at Dozo Sagami,Ukiyo-e,genre painting,
23523.jpg,a6027a4ba71b61a55ea598379c9d508c,Dancer Posing,Impressionism,genre painting,1878
